001346;607;11;1;11;0;0;1;3;87;1;700371;126
001351;405;11;1;11;0;0;1;3;88;1;702523;126
001360;443;11;1;11;0;0;1;3;88;1;706679;126
001368;299;11;1;11;0;0;1;3;89;1;709161;126
001376;409;11;1;11;0;0;1;3;89;1;712412;126
001383;648;11;1;11;0;0;1;3;90;1;716833;126
001389;569;11;1;11;0;0;1;3;91;1;720062;126
001395;631;11;1;11;0;0;1;3;91;1;723797;126
001400;775;11;1;11;0;0;1;3;92;1;728111;126
001406;568;11;1;11;0;0;1;3;93;1;731319;126
001411;781;11;1;11;0;0;1;3;94;1;735342;126
001417;698;11;1;11;0;0;1;3;94;1;739272;126
001424;637;11;1;11;0;0;1;3;95;1;743668;126
001430;460;11;1;11;0;0;1;3;96;1;746354;126
001435;823;11;1;11;0;0;1;3;96;1;750492;126
001440;708;11;1;11;0;0;1;3;97;1;754486;126
001445;769;11;1;11;0;0;1;3;98;1;758387;126
001452;800;11;1;11;0;0;1;3;99;1;763874;126
001459;775;11;1;11;0;0;1;3;100;1;769035;126
001466;722;11;1;11;0;0;1;3;101;1;774089;126
001471;532;11;1;11;0;0;1;3;102;1;776761;126
001477;669;11;1;11;0;0;1;3;103;1;780666;126
001482;729;11;1;11;0;0;1;3;103;1;784509;126
001488;679;11;1;11;0;0;1;3;104;1;788600;126
001495;765;11;1;11;0;0;1;3;105;1;794062;126
001501;400;11;1;11;0;0;1;3;106;1;796368;126
001507;509;11;1;11;0;0;1;3;106;1;799769;126
001515;564;11;1;11;0;0;1;3;107;1;804128;126
001520;575;11;1;11;0;0;1;3;108;1;807072;126
001526;779;11;1;11;0;0;1;3;109;1;811399;126
001531;663;11;1;11;0;0;1;3;109;1;814946;126
001537;860;11;1;11;0;0;1;3;110;1;819616;126
001544;735;11;1;11;0;0;1;3;111;1;824686;126
001549;532;11;1;11;0;0;1;3;112;1;827364;126
001554;714;11;1;11;0;0;1;3;112;1;830981;126
001559;753;11;1;11;0;0;1;3;113;1;834796;126
001565;772;11;1;11;0;0;1;3;114;1;839574;126
001570;510;11;1;11;0;0;1;3;115;1;842243;126
001576;665;11;1;11;0;0;1;3;116;1;846167;126
001581;831;11;1;11;0;0;1;3;116;1;850374;126
001587;666;11;1;11;0;0;1;3;117;1;854360;126
001594;804;11;1;11;0;0;1;3;118;1;859836;126
001601;664;11;1;11;0;0;1;3;119;1;864491;126
001608;784;11;1;11;0;0;1;3;120;1;869970;126
001615;667;11;1;11;0;0;1;3;121;1;874497;126
001620;552;11;1;11;0;0;1;3;122;1;877406;126
001625;592;11;1;11;0;0;1;3;123;1;880568;126
001631;646;11;1;11;0;0;1;3;123;1;884248;126
001637;579;11;1;11;0;0;1;3;124;1;887494;126
001642;471;11;1;11;0;0;1;3;125;1;889855;126
001648;640;11;1;11;0;0;1;3;126;1;893681;126
001654;595;11;1;11;0;0;1;3;126;1;897403;126
001660;574;11;1;11;0;0;1;3;127;1;900817;126
001666;584;11;1;11;0;0;1;3;128;1;904748;126
001673;758;11;1;11;0;0;1;3;129;1;909693;126
001679;373;11;1;11;0;0;1;3;130;1;911825;126
001684;630;11;1;11;0;0;1;3;131;1;915050;126
001689;724;11;1;11;0;0;1;3;131;1;918697;126
001694;587;11;1;11;0;0;1;3;132;1;921925;126
001701;634;11;1;11;0;0;1;3;133;1;926180;126
001706;499;11;1;11;0;0;1;3;134;1;928778;126
001712;637;11;1;11;0;0;1;3;135;1;932553;126
001717;643;11;1;11;0;0;1;3;135;1;936003;126
001723;695;11;1;11;0;0;1;3;136;1;939868;126
001730;564;11;1;11;0;0;1;3;137;1;943971;126
001737;670;11;1;11;0;0;1;3;138;1;948518;126
001742;376;11;1;11;0;0;1;3;139;1;950484;126
001748;667;11;1;11;0;0;1;3;140;1;954158;126
001754;630;11;1;11;0;0;1;3;141;1;958183;126
001760;678;11;1;11;0;0;1;3;141;1;962046;126
001766;521;11;1;11;0;0;1;3;142;1;965050;126
001772;649;11;1;11;0;0;1;3;143;1;969479;126
001779;617;11;1;11;0;0;1;3;144;1;973704;126
001786;755;11;1;11;0;0;1;3;145;1;978774;126
001793;525;11;1;11;0;0;1;3;146;1;982284;126
001800;655;11;1;11;0;0;1;3;147;1;986757;126
001806;745;11;1;11;0;0;1;3;148;1;991715;126
001813;607;11;1;11;0;0;1;3;149;1;995972;126
001820;634;11;1;11;0;0;1;3;150;1;1000251;126
001826;409;11;1;11;0;0;1;3;151;1;1002550;126
001831;647;11;1;11;0;0;1;3;152;1;1006292;126
001837;656;11;1;11;0;0;1;3;153;1;1009988;126
001843;647;11;1;11;0;0;1;3;153;1;1013638;126
001849;587;11;1;11;0;0;1;3;154;1;1017189;126
001854;464;11;1;11;0;0;1;3;155;1;1019594;126
001859;655;11;1;11;0;0;1;3;156;1;1023201;126
001865;701;11;1;11;0;0;1;3;157;1;1027228;126
001870;718;11;1;11;0;0;1;3;157;1;1030917;126
001875;740;11;1;11;0;0;1;3;158;1;1034833;126
001882;528;11;1;11;0;0;1;3;159;1;1038237;126
001888;702;11;1;11;0;0;1;3;160;1;1042818;126
001895;636;11;1;11;0;0;1;3;161;1;1047183;126
001900;416;11;1;11;0;0;1;3;162;1;1049295;126
001906;443;11;1;11;0;0;1;3;162;1;1051840;126
001913;604;11;1;11;0;0;1;3;163;1;1056152;126
001919;411;11;1;11;0;0;1;3;164;1;1058325;126
001925;596;11;1;11;0;0;1;3;165;1;1062295;126
001931;597;11;1;11;0;0;1;3;165;1;1065744;126
001937;405;11;1;11;0;0;1;3;166;1;1068092;126
001942;660;11;1;11;0;0;1;3;167;1;1071744;126
001948;593;11;1;11;0;0;1;3;167;1;1074853;126
001953;288;11;1;11;0;0;1;3;167;1;1076302;126
001960;416;11;1;11;0;0;1;3;168;1;1079471;126
001966;338;11;1;11;0;0;1;3;169;1;1081376;126
001972;485;11;1;11;0;0;1;3;169;1;1084330;126
001977;316;11;1;11;0;0;1;3;170;1;1085984;126
001982;619;11;1;11;0;0;1;3;170;1;1089176;126
001988;435;11;1;11;0;0;1;3;171;1;1091475;126
001993;700;11;1;11;0;0;1;3;172;1;1095321;126
001998;636;11;1;11;0;0;1;3;172;1;1098652;126
002005;608;11;1;11;0;0;1;3;173;1;1103052;126
002011;473;11;1;11;0;0;1;3;174;1;1105473;126
002017;602;11;1;11;0;0;1;3;175;1;1109630;126
002023;641;11;1;11;0;0;1;3;175;1;1113055;126
002028;377;11;1;11;0;0;1;3;176;1;1115036;126
002034;637;11;1;11;0;0;1;3;176;1;1118631;126
002040;605;11;1;11;0;0;1;3;177;1;1122326;126
002045;333;11;1;11;0;0;1;3;178;1;1124065;126
002050;601;11;1;11;0;0;1;3;178;1;1127094;126
002056;413;11;1;11;0;0;1;3;179;1;1129469;126
002061;530;11;1;11;0;0;1;3;179;1;1132267;126
002066;369;11;1;11;0;0;1;3;180;1;1134245;126
002072;574;11;1;11;0;0;1;3;180;1;1137261;126
002077;440;11;1;11;0;0;1;3;181;1;1139608;126
002083;594;11;1;11;0;0;1;3;181;1;1142941;126
002089;575;11;1;11;0;0;1;3;182;1;1146525;126
002094;445;11;1;11;0;0;1;3;183;1;1148944;126
002100;665;11;1;11;0;0;1;3;183;1;1152498;126
002105;410;11;1;11;0;0;1;3;184;1;1154554;126
002112;588;11;1;11;0;0;1;3;185;1;1158861;126
002117;588;11;1;11;0;0;1;3;185;1;1161912;126
002123;487;11;1;11;0;0;1;3;186;1;1164666;126
002129;611;11;1;11;0;0;1;3;187;1;1168754;126
002135;644;11;1;11;0;0;1;3;187;1;1172128;126
002140;449;11;1;11;0;0;1;3;188;1;1174677;126
002147;607;11;1;11;0;0;1;3;189;1;1178709;126
002152;567;11;1;11;0;0;1;3;189;1;1181800;126
002158;457;11;1;11;0;0;1;3;190;1;1184484;126
002167;570;11;1;11;0;0;1;3;191;1;1189475;126
002172;567;11;1;11;0;0;1;3;191;1;1192547;126
002178;418;11;1;11;0;0;1;3;192;1;1194893;126
002183;626;11;1;11;0;0;1;3;192;1;1198173;126
002190;453;11;1;11;0;0;1;3;193;1;1201161;126
002196;591;11;1;11;0;0;1;3;193;1;1204613;126
002202;620;11;1;11;0;0;1;3;194;1;1208568;126
002208;416;11;1;11;0;0;1;3;195;1;1210895;126
002213;599;11;1;11;0;0;1;3;195;1;1214063;126
002219;453;11;1;11;0;0;1;3;196;1;1216705;126
002227;575;11;1;11;0;0;1;3;197;1;1221557;126
002233;649;11;1;11;0;0;1;3;197;1;1225142;126
002238;502;11;1;11;0;0;1;3;198;1;1227713;126
002246;573;11;1;11;0;0;1;3;199;1;1232378;126
002252;565;11;1;11;0;0;1;3;199;1;1236061;126
002258;471;11;1;11;0;0;1;3;200;1;1238490;126
002263;563;11;1;11;0;0;1;3;200;1;1241331;126
002268;522;11;1;11;0;0;1;3;201;1;1243943;126
002277;344;11;1;11;0;0;1;3;201;1;1246991;126
002282;23;11;1;11;0;0;1;3;201;1;1247111;126
002287;0;12;2;12;0;0;2;3;201;2;1247111;130
002292;0;12;2;12;0;0;2;3;201;2;1247111;130
002297;0;12;2;12;0;0;2;3;201;2;1247111;130
002306;130;12;2;12;0;0;2;3;201;2;1248255;130
002312;465;12;2;12;0;0;2;3;202;2;1250970;130
002317;507;12;2;12;0;0;2;3;203;2;1253743;130
002324;410;12;2;12;0;0;2;3;203;2;1256402;130
002329;480;12;2;12;0;0;2;3;204;2;1258970;130
002334;470;12;2;12;0;0;2;3;204;2;1261326;130
002339;547;12;2;12;0;0;2;3;205;2;1264178;130
002345;497;12;2;12;0;0;2;3;205;2;1267180;130
002351;449;12;2;12;0;0;2;3;206;2;1269741;130
002357;596;12;2;12;0;0;2;3;207;2;1273437;130
002363;693;12;2;12;0;0;2;3;207;2;1277001;130
002368;960;12;2;12;0;0;2;3;208;2;1282319;130
002375;659;12;2;12;0;0;2;3;209;2;1286686;130
002380;791;12;2;12;0;0;2;3;210;2;1291272;130
002386;708;12;2;12;0;0;2;3;211;2;1294957;130
002392;653;12;2;12;0;0;2;3;212;2;1298804;130
002398;861;12;2;12;0;0;2;3;213;2;1304054;130
002403;602;12;2;12;0;0;2;3;213;2;1307356;130
002410;650;12;2;12;0;0;2;3;214;2;1311833;130
002415;633;12;2;12;0;0;2;3;215;2;1315300;130
002421;713;12;2;12;0;0;2;3;216;2;1319196;130
002426;643;12;2;12;0;0;2;3;216;2;1322530;130
002433;614;12;2;12;0;0;2;3;217;2;1327019;130
002439;541;12;2;12;0;0;2;3;218;2;1329948;130
002445;694;12;2;12;0;0;2;3;219;2;1334342;130
002452;560;12;2;12;0;0;2;3;219;2;1338157;130
002458;719;12;2;12;0;0;2;3;220;2;1342637;130
002464;524;12;2;12;0;0;2;3;221;2;1345531;130
002469;682;12;2;12;0;0;2;3;222;2;1349462;130
002474;763;12;2;12;0;0;2;3;222;2;1353282;130
002480;473;12;2;12;0;0;2;3;223;2;1355722;130
002485;602;12;2;12;0;0;2;3;224;2;1359182;130
002491;652;12;2;12;0;0;2;3;224;2;1362899;130
002496;433;12;2;12;0;0;2;3;225;2;1365247;130
002502;479;12;2;12;0;0;2;3;225;2;1367998;130
002508;381;12;2;12;0;0;2;3;226;2;1370064;130
002513;526;12;2;12;0;0;2;3;226;2;1373007;130
002519;372;12;2;12;0;0;2;3;227;2;1375265;130
002526;513;12;2;12;0;0;2;3;227;2;1378657;130
002533;607;12;2;12;0;0;2;3;228;2;1382852;130
002538;474;12;2;12;0;0;2;3;229;2;1385544;130
002545;730;12;2;12;0;0;2;3;230;2;1390137;130
002551;604;12;2;12;0;0;2;3;230;2;1393859;130
002560;452;12;2;12;0;0;2;3;231;2;1398126;130
002566;394;12;2;12;0;0;2;3;232;2;1400394;130
002572;600;12;2;12;0;0;2;3;232;2;1403874;130
002577;548;12;2;12;0;0;2;3;233;2;1406864;130
002583;649;12;2;12;0;0;2;3;234;2;1410507;130
002588;690;12;2;12;0;0;2;3;234;2;1414100;130
002594;727;12;2;12;0;0;2;3;235;2;1418553;130
002599;549;12;2;12;0;0;2;3;236;2;1421331;130
002605;723;12;2;12;0;0;2;3;237;2;1425327;130
002610;667;12;2;12;0;0;2;3;237;2;1429044;130
002618;612;12;2;12;0;0;2;3;238;2;1433551;130
002625;395;12;2;12;0;0;2;3;239;2;1436316;130
002630;515;12;2;12;0;0;2;3;239;2;1439242;130
002636;412;12;2;12;0;0;2;3;240;2;1441587;130
002642;727;12;2;12;0;0;2;3;241;2;1445801;130
002647;630;12;2;12;0;0;2;3;241;2;1449178;130
002654;653;12;2;12;0;0;2;3;242;2;1453831;130
002660;573;12;2;12;0;0;2;3;243;2;1456902;130
002667;338;12;2;12;0;0;2;3;243;2;1459339;130
002673;340;12;2;12;0;0;2;3;244;2;1461540;130
002680;553;12;2;12;0;0;2;3;245;2;1465063;130
002686;543;12;2;12;0;0;2;3;245;2;1468177;130
002691;406;12;2;12;0;0;2;3;246;2;1470325;130
002697;571;12;2;12;0;0;2;3;247;2;1473972;130
002702;555;12;2;12;0;0;2;3;247;2;1476882;130
002708;419;12;2;12;0;0;2;3;248;2;1479209;130
002714;536;12;2;12;0;0;2;3;249;2;1482613;130
002720;546;12;2;12;0;0;2;3;249;2;1485978;130
002727;575;12;2;12;0;0;2;3;250;2;1489529;130
002734;620;12;2;12;0;0;2;3;251;2;1494004;130
002741;673;12;2;12;0;0;2;3;252;2;1498533;130
002746;398;12;2;12;0;0;2;3;253;2;1500711;130
002751;600;12;2;12;0;0;2;3;254;2;1503881;130
002757;619;12;2;12;0;0;2;3;254;2;1507486;130
002764;550;12;2;12;0;0;2;3;255;2;1511106;130
002769;477;12;2;12;0;0;2;3;256;2;1513496;130
002774;670;12;2;12;0;0;2;3;257;2;1517022;130
002779;692;12;2;12;0;0;2;3;257;2;1520563;130
002785;545;12;2;12;0;0;2;3;258;2;1523878;130
002790;494;12;2;12;0;0;2;3;259;2;1526430;130
002796;591;12;2;12;0;0;2;3;260;2;1529890;130
002801;708;12;2;12;0;0;2;3;260;2;1533451;130
002808;598;12;2;12;0;0;2;3;261;2;1537280;130
002813;334;12;2;12;0;0;2;3;262;2;1539039;130
002818;588;12;2;12;0;0;2;3;262;2;1542142;130
002824;576;12;2;12;0;0;2;3;263;2;1545767;130
002830;423;12;2;12;0;0;2;3;264;2;1547998;130
002835;575;12;2;12;0;0;2;3;264;2;1551014;130
002842;522;12;2;12;0;0;2;3;265;2;1554635;130
002847;390;12;2;12;0;0;2;3;266;2;1556620;130
002853;573;12;2;12;0;0;2;3;267;2;1560215;130
002858;608;12;2;12;0;0;2;3;267;2;1563338;130
002865;596;12;2;12;0;0;2;3;268;2;1567266;130
002870;470;12;2;12;0;0;2;3;269;2;1569645;130
002876;635;12;2;12;0;0;2;3;270;2;1573167;130
002881;640;12;2;12;0;0;2;3;270;2;1576538;130
002887;660;12;2;12;0;0;2;3;271;2;1580480;130
002894;579;12;2;12;0;0;2;3;272;2;1584615;130
002901;606;12;2;12;0;0;2;3;273;2;1588894;130
002906;491;12;2;12;0;0;2;3;274;2;1591394;130
002911;611;12;2;12;0;0;2;3;275;2;1594517;130
002916;642;12;2;12;0;0;2;3;275;2;1597843;130
002921;435;12;2;12;0;0;2;3;276;2;1600045;130
002927;628;12;2;12;0;0;2;3;277;2;1603459;130
002932;722;12;2;12;0;0;2;3;277;2;1607106;130
002938;510;12;2;12;0;0;2;3;278;2;1610376;130
002945;680;12;2;12;0;0;2;3;279;2;1615107;130
002951;416;12;2;12;0;0;2;3;280;2;1617312;130
002956;634;12;2;12;0;0;2;3;281;2;1620588;130
